4.787871500055462248e-01,-9.943775321927221522e-02,2.830408684884624937e-01,-0.000000000000000000e+00,3.314591773975740785e-01,-9.434695616282083863e-01,4.244036784004646123e-01,-8.315364733884906823e-01,-3.583693781348890051e-01
4.981956173076731442e-01,-1.374648705032509299e-01,2.666522255251668749e-01,-0.000000000000000000e+00,4.582162350108364701e-01,-8.888407517505563238e-01,1.084352970981961595e-01,-8.542924959330024937e-01,-5.083562901507043819e-01
5.021718772514909279e-01,-1.687912847132510274e-01,2.480110929068500836e-01,-0.000000000000000000e+00,5.626376157108368137e-01,-8.267036430228336119e-01,-4.584734365338195006e-01,-6.999486006644244362e-01,-5.476075825084820714e-01
4.816601723777489963e-01,-2.001063795029537629e-01,2.235116034621465464e-01,-0.000000000000000000e+00,6.670212650098459317e-01,-7.450386782071551917e-01,-1.113189547743712871e-01,-6.908895401495546151e-01,-7.143386687138520985e-01
4.768333298953023047e-01,-2.300636764415672775e-01,1.925375412281714604e-01,-0.000000000000000000e+00,7.668789214718909619e-01,-6.417918040939049051e-01,-4.736456068276759246e-03,-5.848014461627472071e-01,-8.111626437095538211e-01
4.766283533581519016e-01,-2.553717493186370979e-01,1.574333816251787810e-01,-0.000000000000000000e+00,8.512391643954569931e-01,-5.247779387505959736e-01,-2.802910598397292952e-01,-4.454960406861609989e-01,-8.502765429593337476e-01
4.644031104389640952e-01,-2.748026127933368978e-01,1.203475134847220018e-01,-0.000000000000000000e+00,9.160087093111229928e-01,-4.011583782824066913e-01,-4.259164987801148938e-01,-3.063533801772093113e-01,-8.513182380995292231e-01
4.453940685709971703e-01,-2.884754436107883069e-01,8.235240393309051221e-02,-0.000000000000000000e+00,9.615848120359610229e-01,-2.745080131103017074e-01,-5.291472404050928668e-01,-1.776574747949627164e-01,-8.297234597268852152e-01
4.202892263085215019e-01,-2.969042183277514901e-01,4.298703454748735442e-02,-0.000000000000000000e+00,9.896807277591717078e-01,-1.432901151582911814e-01,-6.355754197155201179e-01,-6.549545722563120120e-02,-7.692556343220672277e-01
3.912380165335741511e-01,-2.998979185372711576e-01,7.825500432065906481e-03,-0.000000000000000000e+00,9.996597284575705622e-01,-2.608500144021969058e-02,-9.998968913961554517e-01,-3.595048136450284333e-04,-1.435539385018733648e-02
3.473700745823483094e-01,-2.999136908998336071e-01,7.195693909487668738e-03,-0.000000000000000000e+00,9.997123029994453569e-01,-2.398564636495889579e-02,-9.782889797746603389e-01,9.402314376698594350e-03,2.070320471227002912e-01
2.867766202252841068e-01,-2.993313285112002564e-01,2.001888537656161884e-02,-0.000000000000000000e+00,9.977710950373341880e-01,-6.672961792187206975e-02,-8.592407932299619411e-01,5.557497288918326894e-02,5.085436870495122497e-01
2.443909780050451952e-01,-2.965898607691653810e-01,4.510492754596887727e-02,-0.000000000000000000e+00,9.886328692305512700e-01,-1.503497584865629288e-01,-4.221522596709647024e-01,1.940681815456733739e-01,8.855083345549344953e-01
2.262903812472942811e-01,-2.882688111544928211e-01,8.307281453986826991e-02,-0.000000000000000000e+00,9.608960371816427370e-01,-2.769093817995609275e-01,6.325643204471412817e-01,2.543950567547507147e-01,7.315364212368332675e-01
2.527869263742091865e-01,-2.776128353375172386e-01,1.137150546579675237e-01,-0.000000000000000000e+00,9.253761177917241287e-01,-3.790501821932251159e-01,9.458416309729885674e-01,1.331333444210103800e-01,2.960728317857506120e-01
3.118723954994691017e-01,-2.692961723214918335e-01,1.322103308103922681e-01,-0.000000000000000000e+00,8.976539077383061116e-01,-4.407011027013075788e-01,9.988954011511796960e-01,2.087109201969414296e-02,4.209958523464637364e-02
3.611889256651666935e-01,-2.682657442726750219e-01,1.342888321858066170e-01,-0.000000000000000000e+00,8.942191475755834063e-01,-4.476294406193553899e-01,9.952831223009810380e-01,4.415308377348673569e-02,8.638293613962193251e-02
4.129007334265688001e-01,-2.659716877082584086e-01,1.387770202073118631e-01,-0.000000000000000000e+00,8.865722923608614359e-01,-4.625900673577062472e-01,9.999997237243767323e-01,-3.438019999551000837e-04,-6.590533779221425213e-04
4.848063802932902622e-01,-2.659964090202891485e-01,1.387296305347600622e-01,-0.000000000000000000e+00,8.866546967342971985e-01,-4.624321017825335778e-01,8.504457445700471796e-01,2.625629241371916778e-01,4.558538651928109031e-01
5.253730056598157061e-01,-2.534720453596798762e-01,1.604740546667291490e-01,-0.000000000000000000e+00,8.449068178655996242e-01,-5.349135155557638299e-01,8.838096764469210997e-01,2.684007472024845242e-01,3.831990275560945847e-01
5.781768467595566063e-01,-2.374362507943746370e-01,1.833685545798701966e-01,-0.000000000000000000e+00,7.914541693145821233e-01,-6.112285152662340071e-01,9.876402695062400650e-01,9.793496365485986066e-02,1.223741841384969609e-01
6.436049154619711832e-01,-2.309483667659296413e-01,1.914754602766360614e-01,-0.000000000000000000e+00,7.698278892197655265e-01,-6.382515342554535565e-01,9.405510252450545172e-01,2.261007582038493391e-01,2.534604822257726098e-01
7.037104620037745173e-01,-2.164994859709533925e-01,2.076727535675129410e-01,-0.000000000000000000e+00,7.216649532365113640e-01,-6.922425118917098219e-01,8.993947858675549467e-01,3.135436018568906191e-01,3.045971583729282228e-01
7.472519362617511263e-01,-2.013202222221245341e-01,2.224189023541712773e-01,-0.000000000000000000e+00,6.710674074070818174e-01,-7.413963411805709613e-01,4.660357027131477592e-01,6.789410468172129010e-01,5.673180578330022650e-01
7.597567420231658986e-01,-1.831026782346704129e-01,2.376413457782352023e-01,-0.000000000000000000e+00,6.103422607822347468e-01,-7.921378192607840818e-01,-9.222290389545656497e-01,3.146935437317461282e-01,2.246365358584703764e-01
7.074644007206464247e-01,-1.652588872679770227e-01,2.503787135100546957e-01,-0.000000000000000000e+00,5.508629575599234274e-01,-8.345957117001823189e-01,-9.978957885743734435e-01,5.431876310526898705e-02,3.540433759079304049e-02
6.542151340807590421e-01,-1.623603538406803992e-01,2.522679438627291604e-01,-0.000000000000000000e+00,5.412011794689346456e-01,-8.408931462090972753e-01,-9.138021612793209014e-01,-3.328265218187059782e-01,-2.327920024728178938e-01
6.022767759894906980e-01,-1.812774278037035114e-01,2.390365958778551680e-01,-0.000000000000000000e+00,6.042580926790117601e-01,-7.967886529261839490e-01,-5.806622992307869380e-01,-6.167983222417361411e-01,-5.314048587769927279e-01
5.756215434641364093e-01,-2.095914800891393315e-01,2.146425201912331160e-01,-0.000000000000000000e+00,6.986382669637978271e-01,-7.154750673041103681e-01,7.281316288404638959e-01,-4.622036083475593027e-01,-5.061542803460512552e-01
6.120984350543053898e-01,-2.327462920029243210e-01,1.892859306945169906e-01,-0.000000000000000000e+00,7.758209733430810884e-01,-6.309531023150566353e-01,7.463069876200940644e-01,-3.945004308885750599e-01,-5.360926135082904054e-01
6.446317346850838348e-01,-2.499435056636150343e-01,1.659163764568839516e-01,-0.000000000000000000e+00,8.331450188787168365e-01,-5.530545881896131721e-01,9.963205071472338581e-01,4.786763298036276343e-02,7.109245213618610448e-02
6.904235936829994369e-01,-2.477434627213323803e-01,1.691838546636285356e-01,-0.000000000000000000e+00,8.258115424044413233e-01,-5.639461822120951373e-01,9.986087871886019096e-01,2.997041165094332937e-02,4.338507318401579188e-02
7.514211154064258658e-01,-2.459127950372584359e-01,1.718339234172440999e-01,-0.000000000000000000e+00,8.197093167908614531e-01,-5.727797447241470552e-01,9.695831095396939547e-01,1.448898478843870796e-01,1.972701844561851325e-01
8.075018402609362989e-01,-2.375323605871639543e-01,1.832440385766737900e-01,-0.000000000000000000e+00,7.917745352905465328e-01,-6.108134619222459483e-01,8.149861849072298492e-01,3.772336912635498862e-01,4.398775518096317838e-01
8.511894519595958331e-01,-2.173106202328167758e-01,2.068238243869126303e-01,-0.000000000000000000e+00,7.243687341093892895e-01,-6.894127479563754157e-01,2.556843340813152454e-01,7.071952138797784615e-01,6.591664818321155694e-01
8.606821222242717617e-01,-1.910549209846073848e-01,2.312963838186092858e-01,-0.000000000000000000e+00,6.368497366153579309e-01,-7.709879460620310265e-01,6.706443630137535195e-01,5.862509435047543738e-01,4.544732881013606729e-01
8.774729683801546498e-01,-1.763770232134340699e-01,2.426749795145097255e-01,-0.000000000000000000e+00,5.879234107114469365e-01,-8.089165983816991590e-01,9.947236071117819822e-01,-8.247507913122270606e-02,-6.101480784878380442e-02
9.266297321258616382e-01,-1.804527362565109816e-01,2.396597796409278280e-01,-0.000000000000000000e+00,6.015091208550366053e-01,-7.988659321364260935e-01,9.999401455877906519e-01,8.749103979522257837e-03,6.569506939155866053e-03
9.993568221955582143e-01,-1.798164012959080904e-01,2.401375893628253655e-01,-0.000000000000000000e+00,5.993880043196936347e-01,-8.004586312094179590e-01,9.999999987437144799e-01,4.012361269124431929e-05,3.004441672332624539e-05
1.070865534038277778e+00,-1.798135321080464588e-01,2.401397378003660155e-01,-0.000000000000000000e+00,5.993784403601548627e-01,-8.004657926678867552e-01,4.746022601185036494e-01,-6.972307246020386096e-01,-5.372355268979561727e-01
1.075325253548229609e+00,-1.863652359803987801e-01,2.350914690454978251e-01,-0.000000000000000000e+00,6.212174532679959338e-01,-7.836382301516594540e-01,-8.173039176864019817e-01,-4.347244877447247191e-01,-3.781916523266290464e-01
1.036470037830992341e+00,-2.070323506036862160e-01,2.171119660532609685e-01,-0.000000000000000000e+00,6.901078353456207015e-01,-7.237065535108698766e-01,-6.940833945089515122e-01,-4.906555088605247250e-01,-5.267878254968983986e-01
1.002210053216097352e+00,-2.312511264997262617e-01,1.911096975368010709e-01,-0.000000000000000000e+00,7.708370883324209277e-01,-6.370323251226702732e-01,7.377323458171323178e-01,-4.056104017992568922e-01,-5.396583992558591225e-01
1.032435051579069007e+00,-2.478690419265031364e-01,1.689998167290054643e-01,-0.000000000000000000e+00,8.262301397550104731e-01,-5.633327224300181957e-01,9.904903331954593160e-01,7.927474151994433338e-02,1.124473886014876883e-01
1.100058774509213411e+00,-2.424567193866064840e-01,1.766769346131077389e-01,-0.000000000000000000e+00,8.081890646220216690e-01,-5.889231153770257965e-01,9.567017228050481714e-01,1.787655900947071053e-01,2.297056320161614817e-01
1.162374759022534843e+00,-2.308125951226779049e-01,1.916391033498507090e-01,-0.000000000000000000e+00,7.693753170755930348e-01,-6.387970111661690487e-01,8.385354706540234515e-01,3.687143070224889740e-01,4.011334245010767519e-01
1.208875284477459511e+00,-2.103657450855274946e-01,2.138837377983909827e-01,-0.000000000000000000e+00,7.012191502850916303e-01,-7.129457926613033125e-01,9.020472876750272873e-01,3.179123514934968364e-01,2.919630585639246823e-01
1.251788759507806770e+00,-1.952415670695185346e-01,2.277734191872236302e-01,-0.000000000000000000e+00,6.508052235650617634e-01,-7.592447306240788230e-01,9.920030265333944497e-01,-9.483177358900497789e-02,-8.328823486273002896e-02
1.308549277396809707e+00,-2.006676599717294451e-01,2.230078255162144807e-01,-0.000000000000000000e+00,6.688921999057648726e-01,-7.433594183873816208e-01,9.156200177123484663e-01,-2.887492969835907530e-01,-2.797567276329932517e-01
1.358910578734191299e+00,-2.165495652108481439e-01,2.076205332017828642e-01,-0.000000000000000000e+00,7.218318840361604982e-01,-6.920684440059429177e-01,7.845932193143549949e-01,-4.203520646773917790e-01,-4.557604874573819576e-01
1.373598443019045767e+00,-2.244187054555667193e-01,1.990885346815521317e-01,-0.000000000000000000e+00,7.480623515185557126e-01,-6.636284489385071428e-01,-8.465235257664800450e-01,3.698833273926124821e-01,3.828632189710277633e-01
1.333063825667341273e+00,-2.067073499122469016e-01,2.174214145208698545e-01,-0.000000000000000000e+00,6.890244997074896904e-01,-7.247380484028995706e-01,-8.429892601208532898e-01,4.070566714597129154e-01,3.516731060815363463e-01
1.288315126792370036e+00,-1.850994157689490327e-01,2.360894031548085581e-01,-0.000000000000000000e+00,6.169980525631634238e-01,-7.869646771826952492e-01,-9.990473609453037751e-01,3.447996237015275856e-02,2.674888377440904491e-02
1.217920246504922144e+00,-1.826698884830093850e-01,2.379741831409552533e-01,-0.000000000000000000e+00,6.088996282766979684e-01,-7.932472771365175479e-01,-9.694879967257707953e-01,-1.908857580828974831e-01,-1.538039387199477137e-01
1.162025871794075460e+00,-1.936751202396511939e-01,2.291068479992613427e-01,-0.000000000000000000e+00,6.455837341321706280e-01,-7.636894933308712163e-01,-2.741938190334931580e-01,-6.922770909329505340e-01,-6.675104336062765986e-01
1.150845831844182987e+00,-2.219021807923192979e-01,2.018896286578704680e-01,-0.000000000000000000e+00,7.396739359743976783e-01,-6.729654288595682265e-01,8.069475929989883278e-01,-3.797644873871132143e-01,-4.523433610353335688e-01
1.183476061818776737e+00,-2.372585715506975168e-01,1.835983938538748028e-01,-0.000000000000000000e+00,7.908619051689917967e-01,-6.119946461795826576e-01,9.722423712140367824e-01,-1.387732006323577350e-01,-1.883793258358211764e-01
1.242473644674322308e+00,-2.456796028129056564e-01,1.721671651671505821e-01,-0.000000000000000000e+00,8.189320093763522435e-01,-5.738905505571686438e-01,9.980071437310156224e-01,-3.589629374374508908e-02,-5.189602255782998358e-02
1.300525193227686449e+00,-2.477675993290032186e-01,1.691485049379465311e-01,-0.000000000000000000e+00,8.258919977633440990e-01,-5.638283497931551036e-01,9.922699118570685872e-01,7.096627015030078367e-02,1.018047667062785266e-01
1.347304708817115504e+00,-2.444219695752938015e-01,1.739479829976022796e-01,-0.000000000000000000e+00,8.147398985843127273e-01,-5.798266099920076355e-01,7.948604745999783283e-01,3.671329352655984257e-01,4.831254844882053034e-01
1.371900483975920571e+00,-2.330615869449595978e-01,1.888975825432845923e-01,-0.000000000000000000e+00,7.768719564831987334e-01,-6.296586084776153447e-01,-1.185447073448485517e-01,6.614038306874553408e-01,7.406025419295320100e-01
1.368473854134546253e+00,-2.139431787579119393e-01,2.103052929979655483e-01,-0.000000000000000000e+00,7.131439291930398161e-01,-7.010176433265518092e-01,5.645705033123947780e-01,5.885584109515036300e-01,5.786701510254613767e-01
1.375469305404277920e+00,-2.066504993510961119e-01,2.174754494602612054e-01,-0.000000000000000000e+00,6.888349978369870952e-01,-7.249181648675373513e-01,9.855247414225654090e-01,-1.206827642201092066e-01,-1.190657568916393544e-01
1.440944141350529950e+00,-2.146682424444314452e-01,2.095651347095189021e-01,-0.000000000000000000e+00,7.155608081481048544e-01,-6.985504490317296922e-01,9.949723566468108293e-01,-6.911496060981918432e-02,-7.247849148950648301e-02
1.510815877280506259e+00,-2.195218268121569838e-01,2.044753470544881102e-01,-0.000000000000000000e+00,7.317394227071899460e-01,-6.815844901816270340e-01,9.943403035638659349e-01,-7.157240320540203538e-02,-7.851593346526729300e-02
1.571224598750626367e+00,-2.238700337134420237e-01,1.997053028968993893e-01,-0.000000000000000000e+00,7.462334457114734310e-01,-6.656843429896646125e-01,9.999965345211159207e-01,-1.751909624684893719e-03,-1.965135727068904447e-03
1.642775586436784119e+00,-2.239953850118273915e-01,1.995646950074165815e-01,-0.000000000000000000e+00,7.466512833727579901e-01,-6.652156500247219384e-01,9.159525130738829235e-01,2.780948821784943181e-01,2.892995511572177825e-01
1.694627785973600087e+00,-2.082523949385816642e-01,2.159419829545542457e-01,-0.000000000000000000e+00,6.941746497952722139e-01,-7.198066098485141895e-01,6.458327654329702738e-02,7.602614242426478652e-01,6.463989226472091065e-01
1.697058712883855902e+00,-1.796360091814753202e-01,2.402725623231935226e-01,-0.000000000000000000e+00,5.987866972715844005e-01,-8.009085410773117975e-01,-9.508107457862617906e-01,2.532745134564895473e-01,1.783562349085429932e-01
1.644680042140371112e+00,-1.656835140010769758e-01,2.500979271970379947e-01,-0.000000000000000000e+00,5.522783800035899748e-01,-8.336597573234599823e-01,-9.216414518585342996e-01,-3.156395033990631038e-01,-2.257182715468241951e-01
1.593811755252228179e+00,-1.831046497147069685e-01,2.376398267396575281e-01,-0.000000000000000000e+00,6.103488323823565986e-01,-7.921327557988584456e-01,-8.574028983557261396e-01,-3.939984060351867656e-01,-3.310974568505959947e-01
1.551475776344635404e+00,-2.025591071693287060e-01,2.212912291591431491e-01,-0.000000000000000000e+00,6.751970238977623717e-01,-7.376374305304771450e-01,-1.263014055566449856e-01,-6.825851693218663030e-01,-7.198093091758783757e-01
1.546079055962195525e+00,-2.317252219864625318e-01,1.905345677175789010e-01,-0.000000000000000000e+00,7.724174066215417911e-01,-6.351152257252630218e-01,5.548038729949822390e-01,-4.913717191970191633e-01,-6.713765680176314588e-01
1.568613250380384239e+00,-2.516830239971298289e-01,1.632655978204231306e-01,-0.000000000000000000e+00,8.389434133237660962e-01,-5.442186594014104539e-01,9.701304127663853416e-01,-1.272258098048516806e-01,-2.065443670140205690e-01
1.624697841153615263e+00,-2.590381253162926667e-01,1.513249802002981925e-01,-0.000000000000000000e+00,8.634604177209755926e-01,-5.044166006676606973e-01,9.870675946201927786e-01,8.329323572132354969e-02,1.369664211906657381e-01
1.689972061606508591e+00,-2.535299908578815264e-01,1.603824919858851394e-01,-0.000000000000000000e+00,8.450999695262717548e-01,-5.346083066196171130e-01,9.304823665507472308e-01,2.074931398975378150e-01,3.019091956757555262e-01
1.748001777514531785e+00,-2.405896403537098327e-01,1.792111183896595294e-01,-0.000000000000000000e+00,8.019654678456994423e-01,-5.973703946321984315e-01,9.592333214120072338e-01,1.756113048999121407e-01,2.214319414272452602e-01
1.809664343328749148e+00,-2.293007876789805166e-01,1.934454671730487796e-01,-0.000000000000000000e+00,7.643359589299351109e-01,-6.448182239101626356e-01,9.216358451299687671e-01,-2.420872636095273978e-01,-3.032839029187326396e-01
1.848321164881788103e+00,-2.394548243292122514e-01,1.807246167666875514e-01,-0.000000000000000000e+00,7.981827477640408564e-01,-6.024153892222918749e-01,-3.540196227063414636e-01,-5.144217654993595845e-01,-7.810508011130782302e-01
1.833771069674226206e+00,-2.605973971833346892e-01,1.486236743633776169e-01,-0.000000000000000000e+00,8.686579906111157046e-01,-4.954122478779254268e-01,-2.791070265189330227e-02,-4.878238381914156152e-01,-8.724957854165676929e-01
1.833628731043267068e+00,-2.630851947190476769e-01,1.441741319364911456e-01,-0.000000000000000000e+00,8.769506490634922935e-01,-4.805804397883038370e-01,8.601895496776599259e-01,2.663455187882429742e-01,4.348953934531453736e-01
1.882386930083773890e+00,-2.479879085180113352e-01,1.688253453390883563e-01,-0.000000000000000000e+00,8.266263617267044506e-01,-5.627511511302945024e-01,9.997894147315223856e-01,1.158086825878818123e-02,1.694136007445763703e-02
1.938340949974770799e+00,-2.473397758979222760e-01,1.697734822013307887e-01,-0.000000000000000000e+00,8.244659196597409201e-01,-5.659116073377693512e-01,8.756855076179996811e-01,-2.567446247994409347e-01,-4.089707683739760569e-01
1.982875280513254124e+00,-2.603969178573676269e-01,1.489746460656420912e-01,-0.000000000000000000e+00,8.679897261912254969e-01,-4.965821535521403041e-01,-2.033979874653387906e-02,-4.320449141186065711e-01,-9.016226953505530606e-01
1.981987456963197003e+00,-2.792554942974256327e-01,1.096191995259063606e-01,-0.000000000000000000e+00,9.308516476580854793e-01,-3.653973317530211928e-01,8.584971121872425615e-02,-3.151252389193895387e-01,-9.451591986959970715e-01
1.984687090727824232e+00,-2.891649363094735414e-01,7.989768212619241528e-02,-0.000000000000000000e+00,9.638831210315784714e-01,-2.663256070873080694e-01,5.332850995894198309e-01,-1.920995728273179326e-01,-8.238353941628537846e-01
2.000000000000000000e+00,-2.946809414110471703e-01,5.624182402002075171e-02,-0.000000000000000000e+00,9.822698047034905677e-01,-1.874727467334025011e-01,-5.345017616435630142e-02,-1.695859915604008006e-01,-9.840648708974805148e-01
1.999424102727942021e+00,-2.965081404387654440e-01,4.563904746535957929e-02,-0.000000000000000000e+00,9.883604681292181837e-01,-1.521301582178652689e-01,-5.345017616435630142e-02,-1.695859915604008006e-01,-9.840648708974805148e-01
